Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,27835914.04,5.6744396,19.898,2500,0.998965454690856,,7.03039144401732E-9,8.51306620763316E-6,8.2660258225292E-8,8.51346750588945E-6,0.556313669210583,1.51379812211832E-8,-8.91518453957025E-10,1.51642105170906E-8,-3.37041720712455,500,25,5,13.4965986394558,-0.264787964621776,0.000184575867224471,4370,0,5.6602602,5.6880441,19.898,19.898,,5.6849125,,,,,,,,,,,,,,,,,,,,,,,5.6744396
,27835974.34,5.7761451625,19.898,2500,0.998965454690856,,5.02058893368724E-9,8.39060077196207E-6,7.12953653991569E-8,8.39090366668441E-6,0.486833462961528,1.51384752458332E-8,-8.91350976928318E-10,1.51646938423687E-8,-3.36967579826359,500,25,5,13.4965986394558,-0.264787964621776,0.000184760887654674,4370,0,5.762044,5.7898602,19.898,19.898,,5.783075,,,,,,,,,,,,,,,,,,,,,,,5.7761451625
,27836033.35,5.873564375,19.898,2500,0.998965454690856,,5.10622548831428E-9,8.27879271564257E-6,6.5322464040664E-8,8.27905041975738E-6,0.452073624508716,1.51381847053345E-8,-8.91369344538545E-10,1.51644048838458E-8,-3.36980960041842,500,25,5,13.4965986394558,-0.264787964621776,0.000184845688685183,4370,0,5.8600235,5.8890715,19.898,19.898,,5.8817375,,,,,,,,,,,,,,,,,,,,,,,5.873564375
,27836091.89,5.97392685,19.898,2500,0.998965454690856,,5.79685338191352E-9,8.16565178650323E-6,7.28157859357912E-8,8.16597644113089E-6,0.510911651070304,1.51382974164432E-8,-8.92081524376644E-10,1.51645592786215E-8,-3.37247072284572,500,25,5,13.4965986394558,-0.264787964621776,0.00018464216621196,4370,0,5.9597168,5.9879408,19.898,19.898,,5.9819,,,,,,,,,,,,,,,,,,,,,,,5.97392685
,27836153.71,6.0760048125,19.898,2500,0.998965454690856,,3.61593244446056E-9,8.05478085621841E-6,7.20742033372723E-8,8.05510330985825E-6,0.512669125186133,1.51381627857703E-8,-8.91316239087409E-10,1.5164379880712E-8,-3.36961416644641,500,25,5,13.4965986394558,-0.264787964621776,0.000184194519559998,4370,0,6.0585442,6.0908408,19.898,19.898,,6.0852,,,,,,,,,,,,,,,,,,,,,,,6.0760048125
,27836211.23,6.1699661625,19.898,2500,0.998965454690856,,5.52675812928995E-9,7.95241795028351E-6,6.6703998648665E-8,7.95269769822964E-6,0.480579365397927,1.51386448410506E-8,-8.91782604662171E-10,1.51648885204424E-8,-3.37126608617604,500,25,5,13.4965986394558,-0.264787964621776,0.000184504942726227,4370,0,6.1559815,6.1851335,19.898,19.898,,6.1798875,,,,,,,,,,,,,,,,,,,,,,,6.1699661625
,27836273.85,6.2752986,19.898,2500,0.998965454690856,,4.61555423225788E-9,7.84808478714071E-6,6.68101390874486E-8,7.84836915676336E-6,0.487742759689197,1.51382667415205E-8,-8.91217664411441E-10,1.5164477863177E-8,-3.36921928062316,500,25,5,13.4965986394558,-0.264787964621776,0.000184210451874821,4370,0,6.2590842,6.2873478,19.898,19.898,,6.284425,,,,,,,,,,,,,,,,,,,,,,,6.2752986
,27836332.51,6.3701140875,19.898,2500,0.998965454690856,,7.64535413966514E-9,7.75011583452353E-6,6.11294912156773E-8,7.75035691198984E-6,0.451914435135189,1.51385669547614E-8,-8.91314037799204E-10,1.51647832215885E-8,-3.36951610931783,500,25,5,13.4965986394558,-0.264787964621776,0.000184253623308535,4370,0,6.3555913,6.384285,19.898,19.898,,6.3824875,,,,,,,,,,,,,,,,,,,,,,,6.3701140875
,27836394.14,6.4721031125,19.898,2500,0.998965454690856,,5.33930330362211E-9,7.63227054849425E-6,6.53064880701765E-8,7.63254994499196E-6,0.490246618240416,1.51385745999513E-8,-8.91720787164807E-10,1.51648147657844E-8,-3.37104853736275,500,25,5,13.4965986394558,-0.264787964621776,0.000183784904885355,4370,0,6.4588485,6.4864821,19.898,19.898,,6.485675,,,,,,,,,,,,,,,,,,,,,,,6.4721031125
,27836449.91,6.569360325,19.898,2500,0.998965454690856,,5.23331533643648E-9,7.54136004529479E-6,6.32323984989686E-8,7.54162513447789E-6,0.480399376465426,1.51384389543915E-8,-8.9132700708225E-10,1.51646562047872E-8,-3.3695934504255,500,25,5,13.4965986394558,-0.264787964621776,0.000183557740912717,4370,0,6.5576625,6.5806804,19.898,19.898,,6.5796,,,,,,,,,,,,,,,,,,,,,,,6.569360325
,27836512.93,6.6707819125,19.898,2500,0.998965454690856,,6.16743077243419E-9,7.43816636599028E-6,6.14229374154485E-8,7.43841997102811E-6,0.473126697439914,1.51381393338362E-8,-8.91205987933328E-10,1.51643499894841E-8,-3.36920353055939,500,25,5,13.4965986394558,-0.264787964621776,0.000183660530040608,4370,0,6.6578336,6.6862493,19.898,19.898,,6.680375,,,,,,,,,,,,,,,,,,,,,,,6.6707819125
,27836574.04,6.773370975,19.898,2500,0.998965454690856,,6.13994052259405E-9,7.33697190659959E-6,5.67195973179503E-8,7.3371911431386E-6,0.44292507134108,1.51378710251787E-8,-8.91400994575292E-10,1.51640936065455E-8,-3.36999864641081,500,25,5,13.4965986394558,-0.264787964621776,0.000183244748018291,4370,0,6.7585645,6.7874942,19.898,19.898,,6.7817125,,,,,,,,,,,,,,,,,,,,,,,6.773370975
,27836631.32,6.869678375,19.898,2500,0.998965454690856,,5.74211050859934E-9,7.25750938366718E-6,5.54825513289723E-8,7.25772145838618E-6,0.438008954958885,1.51388243395058E-8,-8.91948143896654E-10,1.51650774437131E-8,-3.3718505538634,500,25,5,13.4965986394558,-0.264787964621776,0.000183467800425813,4370,0,6.8558016,6.8844528,19.898,19.898,,6.8775,,,,,,,,,,,,,,,,,,,,,,,6.869678375
,27836694.27,6.975684975,19.898,2500,0.998965454690856,,4.74176646404118E-9,7.16181391737835E-6,6.082862267125E-8,7.16207223563756E-6,0.486628051173787,1.51384005539927E-8,-8.91164050938659E-10,1.51646082936162E-8,-3.36898735244466,500,25,5,13.4965986394558,-0.264787964621776,0.000183164572498537,4370,0,6.9577947,6.9900546,19.898,19.898,,6.9809625,,,,,,,,,,,,,,,,,,,,,,,6.975684975
,27836842.46,6.9987285625,19.898,2500,0.998965454690856,,4.86235023838623E-9,7.1200949110832E-6,6.39713355388315E-8,7.12038228430212E-6,0.514766862233477,1.51380257059596E-8,-8.91426246869616E-10,1.51642495042749E-8,-3.37005953794386,500,25,5,13.4965986394558,-0.264787964621776,0.000183843494688253,4369,0,6.9977474,6.9997935,19.898,19.898,,7.002925,,,,,,,,,,,,,,,,,,,,,,,6.9987285625
,27839306.33,1.9893292,20.091,10000,2.9984371286097,,0.0798553478616069,,,,,,,,,,25,1,0,-0.265013511487737,0.00110735209300291,4374,0,1.9878211,1.9908373,20.091,20.091,,1.97845,,,,,,,,,,,,,,,,,,,,,,,1.9893292
,27839340.17,1.9871753,20.091,10000,2.9984371286097,,0.0781320188176509,,,,,,,,,,25,1,0,-0.263256293088297,0.00110709043578283,4373,0,1.9868405,1.9875101,20.091,20.091,,1.97805,,,,,,,,,,,,,,,,,,,,,,,1.9871753
,27839374.38,1.98604545,20.091,10000,2.9984371286097,,0.0787286115183402,,,,,,,,,,25,1,0,-0.267244974500932,0.00110732264820065,4373,0,1.9848918,1.9871991,20.091,20.091,,1.97855,,,,,,,,,,,,,,,,,,,,,,,1.98604545
,27839409.34,1.9966563,20.091,10000,2.9984371286097,,0.0793505315627499,,,,,,,,,,25,1,0,-0.264795510954413,0.0011075147086154,4374,0,1.9935386,1.999774,20.091,20.091,,1.98155,,,,,,,,,,,,,,,,,,,,,,,1.9966563
,27839556.59,2.06156105,20.091,5000,0.999228435902602,,4.53262019750308E-9,9.6394314667756E-6,4.59629392628035E-7,9.65038331783931E-6,2.7299217163665,1.50629068841924E-8,-1.79538159798371E-9,1.5169527312485E-8,-6.79714475834965,454,25,5,13.4965986394558,-0.264795510954413,0.000305931802077867,4370,0,2.0225456,2.1236806,20.091,20.091,,2.0184375,,,,,,,,,,,,,,,,,,,,,,,2.06156105
,27839605.03,2.138815225,20.091,5000,0.999228435902602,,5.36382618022588E-9,9.86076125704933E-6,4.88714629363156E-7,9.87286455682841E-6,2.83734609209188,1.50626476053269E-8,-1.79580925921588E-9,1.51693204784442E-8,-6.79886462351379,454,25,5,13.4965986394558,-0.264795510954413,0.000305943122466401,4370,0,2.1085455,2.1894991,20.091,20.091,,2.1053375,,,,,,,,,,,,,,,,,,,,,,,2.138815225
,27839664.91,2.219254,20.091,5000,0.999228435902602,,4.17413188956514E-9,1.01208990406541E-5,5.28861610400914E-7,1.01347072969114E-5,2.9912365997159,1.50626521122128E-8,-1.79560151771939E-9,1.51693003617169E-8,-6.79808346822347,454,25,5,13.4965986394558,-0.264795510954413,0.000306270847714465,4370,0,2.2043164,2.2369738,20.091,20.091,,2.2046375,,,,,,,,,,,,,,,,,,,,,,,2.219254
,27839726.65,2.3393683,20.091,5000,0.999228435902602,,3.3812488597854E-9,1.03728728978578E-5,5.59283886427394E-7,1.03879396715966E-5,3.08628167445664,1.50624272128349E-8,-1.7951728286544E-9,1.51690263045025E-8,-6.79657618033679,454,25,5,13.4965986394558,-0.264795510954413,0.000307121574912809,4370,0,2.3069072,2.3957722,20.091,20.091,,2.30755,,,,,,,,,,,,,,,,,,,,,,,2.3393683
,27839788.01,2.4350567,20.091,5000,0.999228435902602,,2.99059256403176E-9,1.06098353112459E-5,5.92769994200234E-7,1.06263813971542E-5,3.19778261100708,1.50624909512136E-8,-1.79542729268142E-9,1.51691197113971E-8,-6.79750207912303,454,25,5,13.4965986394558,-0.264795510954413,0.000307329304042411,4370,0,2.4043968,2.4964902,20.091,20.091,,2.4091375,,,,,,,,,,,,,,,,,,,,,,,2.4350567
,27839848.63,2.532391825,20.091,5000,0.999228435902602,,4.285634895887E-9,1.08570886990529E-5,6.11810674403799E-7,1.08743131884462E-5,3.22527857882504,1.50624599000387E-8,-1.79562823933289E-9,1.51691126640343E-8,-6.7982696282516,454,25,5,13.4965986394558,-0.264795510954413,0.000308305687553484,4370,0,2.5073948,2.5737064,20.091,20.091,,2.5136125,,,,,,,,,,,,,,,,,,,,,,,2.532391825
,27839908.89,2.641310075,20.091,5000,0.999228435902602,,3.58567281818795E-9,1.10924237914057E-5,6.23843939168961E-7,1.11099526024453E-5,3.21895476946944,1.50626192107744E-8,-1.79528545857004E-9,1.51692302825998E-8,-6.79691278271031,454,25,5,13.4965986394558,-0.264795510954413,0.000308635110859828,4370,0,2.6117463,2.7208343,20.091,20.091,,2.5979125,,,,,,,,,,,,,,,,,,,,,,,2.641310075
,27839960.85,2.7257929875,20.091,5000,0.999228435902602,,4.50938924793442E-9,1.12662311198105E-5,6.11820789957307E-7,1.12828315738564E-5,3.10843523807318,1.50622761829507E-8,-1.79573809700507E-9,1.51689432434999E-8,-6.7987638060855,454,25,5,13.4965986394558,-0.264795510954413,0.000309134906013612,4370,0,2.7101083,2.7415798,20.091,20.091,,2.6783125,,,,,,,,,,,,,,,,,,,,,,,2.7257929875
,27840016.09,2.821523725,20.091,5000,0.999228435902602,,4.02326345903022E-9,1.14073296489E-5,5.74630608257474E-7,1.14217936443721E-5,2.88376891044453,1.50623214104359E-8,-1.79563256295759E-9,1.5168975659959E-8,-6.7983477657508,454,25,5,13.4965986394558,-0.264795510954413,0.000309481309902758,4370,0,2.809248,2.8364081,20.091,20.091,,2.7603375,,,,,,,,,,,,,,,,,,,,,,,2.821523725
,27840079.30,2.92538135,20.091,5000,0.999228435902602,,3.73747607683638E-9,1.15021353313798E-5,5.28490249848912E-7,1.15142702385154E-5,2.63072710299709,1.5062635202943E-8,-1.79561823419014E-9,1.5169285550081E-8,-6.79815372404442,454,25,5,13.4965986394558,-0.264795510954413,0.00030960470213778,4370,0,2.9059553,2.9403529,20.091,20.091,,2.8723125,,,,,,,,,,,,,,,,,,,,,,,2.92538135
,27840131.27,3.0135269,20.091,5000,0.999228435902602,,4.90366404420838E-9,1.15424017358375E-5,4.80998675640216E-7,1.15524195542506E-5,2.38626746500283,1.50626792818316E-8,-1.79538745167058E-9,1.51693020026939E-8,-6.79726845911023,454,25,5,13.4965986394558,-0.264795510954413,0.000309969784668008,4370,0,2.9875062,3.0337765,20.091,20.091,,2.9611875,,,,,,,,,,,,,,,,,,,,,,,3.0135269
,27840194.08,3.1127529375,20.091,5000,0.999228435902602,,5.02252524849391E-9,1.15403630502707E-5,4.18465935567733E-7,1.15479475696456E-5,2.07669651352568,1.50624714215571E-8,-1.79567957504319E-9,1.51691301814393E-8,-6.79845701517485,454,25,5,13.4965986394558,-0.264795510954413,0.000310020160396985,4370,0,3.1004415,3.1309953,20.091,20.091,,3.0571125,,,,,,,,,,,,,,,,,,,,,,,3.1127529375
,27840257.62,3.2208036875,20.091,5000,0.999228435902602,,3.62342514576958E-9,1.1493673896612E-5,3.60480029673388E-7,1.14993254364529E-5,1.79639828987529,1.50624317514576E-8,-1.79565065015888E-9,1.51690873662437E-8,-6.79836626759726,454,25,5,13.4965986394558,-0.264795510954413,0.000309909786608777,4370,0,3.2073476,3.2346299,20.091,20.091,,3.16505,,,,,,,,,,,,,,,,,,,,,,,3.2208036875
,27840314.05,3.3223376625,20.091,5000,0.999228435902602,,4.40936085139652E-9,1.1435006960867E-5,3.14359457044125E-7,1.14393271682958E-5,1.5747200544659,1.50622727364485E-8,-1.79539946964608E-9,1.51688997373826E-8,-6.79749528241212,454,25,5,13.4965986394558,-0.264795510954413,0.000309589985632686,4374,0,3.3051231,3.3371167,20.091,20.091,,3.2552625,,,,,,,,,,,,,,,,,,,,,,,3.3223376625
,27840374.99,3.4221138125,20.091,5000,0.999228435902602,,3.53904132545583E-9,1.13421129045543E-5,2.72101179327223E-7,1.13453763353821E-5,1.37428179564976,1.50623716433286E-8,-1.79543643740325E-9,1.51690023245599E-8,-6.79758971609107,454,25,5,13.4965986394558,-0.264795510954413,0.000309308107958185,4370,0,3.4052339,3.4377007,20.091,20.091,,3.3546,,,,,,,,,,,,,,,,,,,,,,,3.4221138125
,27840436.06,3.52079175,20.091,5000,0.999228435902602,,3.94586421136921E-9,1.12309612053651E-5,2.39758185816705E-7,1.12335200887381E-5,1.22296263307598,1.50617904755727E-8,-1.79571200161233E-9,1.51684578623796E-8,-6.79888312103418,454,25,5,13.4965986394558,-0.264795510954413,0.000309161508926667,4370,0,3.5085433,3.5347757,20.091,20.091,,3.4565625,,,,,,,,,,,,,,,,,,,,,,,3.52079175
,27840498.05,3.625063775,20.091,5000,0.999228435902602,,5.16199749171075E-9,1.11045768051514E-5,2.05668656788718E-7,1.11064812437555E-5,1.06105789352939,1.50604127098262E-8,-1.79472875444463E-9,1.51669734058027E-8,-6.79581102176417,454,25,5,13.4965986394558,-0.264795510954413,0.000308965666205026,4374,0,3.6085548,3.6415403,20.091,20.091,,3.560425,,,,,,,,,,,,,,,,,,,,,,,3.625063775
,27840556.28,3.7208738375,20.091,5000,0.999228435902602,,3.69285901581801E-9,1.09826856454808E-5,1.82370195024413E-7,1.09841996920797E-5,0.951323072872061,1.50586394109083E-8,-1.79434525872038E-9,1.51651671871843E-8,-6.79516509801545,454,25,5,13.4965986394558,-0.264795510954413,0.000308481153575763,4370,0,3.7063975,3.7418404,20.091,20.091,,3.6554625,,,,,,,,,,,,,,,,,,,,,,,3.7208738375
,27840615.70,3.819625625,20.091,5000,0.999228435902602,,4.0188169418506E-9,1.08541166671364E-5,1.60779460738432E-7,1.08553073958688E-5,0.848646752711459,1.5058497216787E-8,-1.79393290311254E-9,1.51649772070008E-8,-6.79368165995533,454,25,5,13.4965986394558,-0.264795510954413,0.000308241161338839,4370,0,3.8047075,3.8370399,20.091,20.091,,3.7553125,,,,,,,,,,,,,,,,,,,,,,,3.819625625
,27840678.15,3.9243244625,20.091,5000,0.999228435902602,,3.76749766286015E-9,1.07076530328503E-5,1.45526257691464E-7,1.07086419009875E-5,0.77865121589238,1.50584442181734E-8,-1.7943395322004E-9,1.51649726880287E-8,-6.79523087189352,454,25,5,13.4965986394558,-0.264795510954413,0.000307758912787283,4370,0,3.9109588,3.9372122,20.091,20.091,,3.8596125,,,,,,,,,,,,,,,,,,,,,,,3.9243244625
,27840736.18,4.0216824375,20.091,5000,0.999228435902602,,3.63189618024057E-9,1.05780023218827E-5,1.35957823670265E-7,1.05788760107855E-5,0.736375389565398,1.50582103585712E-8,-1.79416984584743E-9,1.51647203943471E-8,-6.79469880742431,454,25,5,13.4965986394558,-0.264795510954413,0.000307704574922319,4370,0,4.0038424,4.0365129,20.091,20.091,,3.9561125,,,,,,,,,,,,,,,,,,,,,,,4.0216824375
,27840798.53,4.1262586625,20.091,5000,0.999228435902602,,4.04236656524546E-9,1.04411005488131E-5,1.39625502146639E-7,1.04420340906968E-5,0.766152488025127,1.50582951125976E-8,-1.7941726248078E-9,1.51648048818866E-8,-6.79467134747182,454,25,5,13.4965986394558,-0.264795510954413,0.000307243269089551,4370,0,4.1092911,4.1394567,20.091,20.091,,4.05845,,,,,,,,,,,,,,,,,,,,,,,4.1262586625
,27840857.13,4.2213726625,20.091,5000,0.999228435902602,,3.27048568795239E-9,1.03093282927869E-5,1.17663052372191E-7,1.03099997304728E-5,0.653903281687899,1.50583181550903E-8,-1.79394112562567E-9,1.51648003752813E-8,-6.7937925382401,454,25,5,13.4965986394558,-0.264795510954413,0.000306681777818256,4370,0,4.2092204,4.2370553,20.091,20.091,,4.154075,,,,,,,,,,,,,,,,,,,,,,,4.2213726625
,27840917.28,4.323634825,20.091,5000,0.999228435902602,,4.94931336275206E-9,1.01674915993107E-5,1.12653352205756E-7,1.0168115666131E-5,0.634797428931223,1.50582409021049E-8,-1.79419873934305E-9,1.51647541418279E-8,-6.7947935534408,454,25,5,13.4965986394558,-0.264795510954413,0.000306442917620185,4370,0,4.3077598,4.3422198,20.091,20.091,,4.255975,,,,,,,,,,,,,,,,,,,,,,,4.323634825
,27840977.60,4.423551025,20.091,5000,0.999228435902602,,3.73998270670973E-9,1.00321022226079E-5,1.09005169651045E-7,1.00326944103697E-5,0.622530578140312,1.5058584848904E-8,-1.79385126349148E-9,1.51650545665741E-8,-6.7933362135982,454,25,5,13.4965986394558,-0.264795510954413,0.000306226132179755,4370,0,4.4078536,4.4392633,20.091,20.091,,4.35435,,,,,,,,,,,,,,,,,,,,,,,4.423551025
,27841037.67,4.5233702125,20.091,5000,0.999228435902602,,4.08660350290244E-9,9.89864863173292E-6,1.05527404754597E-7,9.89921111845092E-6,0.610795079008307,1.50581705906854E-8,-1.79424563942947E-9,1.51646898732811E-8,-6.79500093885622,454,25,5,13.4965986394558,-0.264795510954413,0.000305960669068629,4370,0,4.5075588,4.5386662,20.091,20.091,,4.4524625,,,,,,,,,,,,,,,,,,,,,,,4.5233702125
,27841098.24,4.624170175,20.091,5000,0.999228435902602,,3.46329539550813E-9,9.76729939733978E-6,9.9854210781639E-8,9.76780980469444E-6,0.585732586241432,1.50580550315558E-8,-1.79390360680271E-9,1.51645346609734E-8,-6.79376938189586,454,25,5,13.4965986394558,-0.264795510954413,0.000305518041876942,4370,0,4.6088219,4.6405482,20.091,20.091,,4.5554125,,,,,,,,,,,,,,,,,,,,,,,4.624170175
,27841158.46,4.7231630125,20.091,5000,0.999228435902602,,3.0615992756595E-9,9.63317238435377E-6,9.82928144629129E-8,9.6336738404438E-6,0.584601600194017,1.50582108273442E-8,-1.79392470464349E-9,1.51646918586128E-8,-6.79377890185219,454,25,5,13.4965986394558,-0.264795510954413,0.00030535672634033,4370,0,4.7082648,4.7396812,20.091,20.091,,4.6552125,,,,,,,,,,,,,,,,,,,,,,,4.7231630125
,27841219.43,4.8251820125,20.091,5000,0.999228435902602,,3.46773245639671E-9,9.5007630763202E-6,9.87309251655683E-8,9.5012760631377E-6,0.595390249825434,1.50582825725642E-8,-1.7938114679801E-9,1.5164749705084E-8,-6.79332200631899,454,25,5,13.4965986394558,-0.264795510954413,0.000304923155459471,4370,0,4.807909,4.8417964,20.091,20.091,,4.7564875,,,,,,,,,,,,,,,,,,,,,,,4.8251820125
,27841280.44,4.9265005,20.091,5000,0.999228435902602,,4.41709277040929E-9,9.37506902813031E-6,9.40272073021422E-8,9.37554053897274E-6,0.574628463312523,1.50580869497311E-8,-1.79395224182274E-9,1.51645721084244E-8,-6.79393758170363,454,25,5,13.4965986394558,-0.264795510954413,0.000304529205938482,4370,0,4.9106359,4.9404812,20.091,20.091,,4.8595875,,,,,,,,,,,,,,,,,,,,,,,4.9265005
,27841341.02,5.0256295125,20.091,5000,0.999228435902602,,2.92893974234728E-9,9.25607682304579E-6,1.00619187316075E-7,9.25662370278611E-6,0.622815455381515,1.50583261353739E-8,-1.79371789924686E-9,1.51647818942893E-8,-6.79295149665796,454,25,5,13.4965986394558,-0.264795510954413,0.00030441770011142,4370,0,5.0105705,5.0429177,20.091,20.091,,4.9569,,,,,,,,,,,,,,,,,,,,,,,5.0256295125
,27841401.34,5.0963032375,20.091,5000,0.999228435902602,,3.72182598416727E-9,9.1730679252217E-6,9.28656209967184E-8,9.17353798620217E-6,0.580026924831185,1.50579396203313E-8,-1.79435662342896E-9,1.51644736572552E-8,-6.79552057549171,454,25,5,13.4965986394558,-0.264795510954413,0.00030410299331017,4370,0,5.0463481,5.1076331,20.091,20.091,,5.104675,,,,,,,,,,,,,,,,,,,,,,,5.0963032375
,27841453.09,5.177734925,20.091,5000,0.999228435902602,,3.67809364303445E-9,9.06219731991289E-6,8.76508215039844E-8,9.06262119541288E-6,0.554155396393579,1.50582552946806E-8,-1.79413598259787E-9,1.51647610084639E-8,-6.79455167643937,454,25,5,13.4965986394558,-0.264795510954413,0.00030388450981146,4370,0,5.1604338,5.1935067,20.091,20.091,,5.1911625,,,,,,,,,,,,,,,,,,,,,,,5.177734925
,27841513.34,5.2754810125,20.091,5000,0.999228435902602,,4.42118073307185E-9,8.94960841911374E-6,8.84834960614754E-8,8.95004582024845E-6,0.566456705650169,1.5058075200555E-8,-1.79386432680817E-9,1.51645500417442E-8,-6.79361299889325,454,25,5,13.4965986394558,-0.264795510954413,0.000303286793296856,4370,0,5.2595687,5.2912474,20.091,20.091,,5.28845,,,,,,,,,,,,,,,,,,,,,,,5.2754810125
,27841572.99,5.37445765,20.091,5000,0.999228435902602,,2.98956484254651E-9,8.8287872550637E-6,9.67525798896541E-8,8.8293173834046E-6,0.627865688160879,1.50579945238936E-8,-1.79391919434443E-9,1.51644764221336E-8,-6.7938549068964,454,25,5,13.4965986394558,-0.264795510954413,0.000303295849607683,4370,0,5.3586636,5.3911018,20.091,20.091,,5.3877125,,,,,,,,,,,,,,,,,,,,,,,5.37445765
,27841632.47,5.473255175,20.091,5000,0.999228435902602,,5.19022210962336E-9,8.71402389353763E-6,9.04660428921052E-8,8.71449347478448E-6,0.594803996954503,1.5058152907393E-8,-1.79417609011248E-9,1.51646640854573E-8,-6.79474791542492,454,25,5,13.4965986394558,-0.264795510954413,0.000303004915622355,4370,0,5.4583092,5.4878297,20.091,20.091,,5.485875,,,,,,,,,,,,,,,,,,,,,,,5.473255175
,27841690.86,5.5721275625,20.091,5000,0.999228435902602,,3.70445631283248E-9,8.59990266088151E-6,9.20431681291579E-8,8.60039520728182E-6,0.613202721156808,1.50583147447185E-8,-1.79392210716276E-9,1.51647947390518E-8,-6.79372271130114,454,25,5,13.4965986394558,-0.264795510954413,0.000302645493286395,4370,0,5.5570602,5.588315,20.091,20.091,,5.5824875,,,,,,,,,,,,,,,,,,,,,,,5.5721275625
,27841752.65,5.6751639625,20.091,5000,0.999228435902602,,2.51176853453248E-9,8.48036495497091E-6,9.15583539127801E-8,8.48085919595827E-6,0.618570482680828,1.50577980677647E-8,-1.79444736345658E-9,1.51643438364406E-8,-6.79592429661977,454,25,5,13.4965986394558,-0.264795510954413,0.000302458140856154,4370,0,5.6572685,5.6901088,20.091,20.091,,5.684125,,,,,,,,,,,,,,,,,,,,,,,5.6751639625
,27841811.48,5.773279625,20.091,5000,0.999228435902602,,4.95401444881547E-9,8.37072647066289E-6,8.57903336536127E-8,8.37116608531958E-6,0.587195384506643,1.5057952287273E-8,-1.79395599907486E-9,1.51644388360534E-8,-6.7940118679295,454,25,5,13.4965986394558,-0.264795510954413,0.000302381162214122,4370,0,5.7588878,5.7871304,20.091,20.091,,5.78135,,,,,,,,,,,,,,,,,,,,,,,5.773279625
